Candidate Organization Link,Industry,Industry Group Description,Industry Group Wiki Page,duplicate
http://www.homeofpharmacy.org,"Medicine, medical devices, pharmaceuticals and environment","The American Institute of Pharmacy Building, also known as the Americal Pharmaceutical Association Building and the American Pharmacists Association Building is a late Beaux Arts style building in Washington, D.C., the headquarters of the American Pharmacists Association. The building, prominently located on Constitution Avenue, is on the only privately held lot in the area, surrounded by protected Federal lands. It was listed on the National Register of Historic Places in 1977.[1]
",https://en.wikipedia.org/wiki/American_Institute_of_Pharmacy_Building,False
http://www.achp.gov,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/National_Register_of_Historic_Places,False
https://www.nps.gov,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/National_Register_of_Historic_Places,False
http://japha.org,"Medicine, medical devices, pharmaceuticals and environment","The Journal of the American Pharmacists Association is a bimonthly peer-reviewed medical journal covering pharmacy-related topics. It was established in 1961 as the Journal of the American Pharmaceutical Association, obtaining its current title in 2003, and is the official journal of the American Pharmacists Association. The editor-in-chief is Andy Stergachis (University of Washington).
",https://en.wikipedia.org/wiki/Journal_of_the_American_Pharmacists_Association,False
http://www.who.int,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/Health_care_in_the_United_States,False
http://www.familiesusa.org,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/Health_care_in_the_United_States,False
http://www.cms.hhs.gov,"Medicine, medical devices, pharmaceuticals and environment","
",https://en.wikipedia.org/wiki/Health_care_in_the_United_States,False
http://www.mswmanagement.com,"Medicine, medical devices, pharmaceuticals and environment","The Solid Waste Association of North America (SWANA) is an organization of public and private sector professionals committed to advancing issues ranging from solid waste management to resource management through their shared emphasis on education, advocacy and research. SWANA serves industry professionals through technical conferences, certifications, publications and a large offering of technical training courses .[1]",https://en.wikipedia.org/wiki/Solid_Waste_Association_of_North_America,False
http://social.eyeforpharma.com,"Medicine, medical devices, pharmaceuticals and environment","The Association of the British Pharmaceutical Industry (ABPI) is the trade association for over 120 companies in the UK producing prescription medicines for humans, founded in 1891. It is the British equivalent of America's PhRMA, however the member companies research, develop, manufacture and supply 80% of the medicines prescribed through the National Health Service.
",https://en.wikipedia.org/wiki/Association_of_the_British_Pharmaceutical_Industry,False
http://www.corporatewatch.org,"Medicine, medical devices, pharmaceuticals and environment","The Association of the British Pharmaceutical Industry (ABPI) is the trade association for over 120 companies in the UK producing prescription medicines for humans, founded in 1891. It is the British equivalent of America's PhRMA, however the member companies research, develop, manufacture and supply 80% of the medicines prescribed through the National Health Service.
",https://en.wikipedia.org/wiki/Association_of_the_British_Pharmaceutical_Industry,False
http://www.abpi.org.uk,"Medicine, medical devices, pharmaceuticals and environment","The Association of the British Pharmaceutical Industry (ABPI) is the trade association for over 120 companies in the UK producing prescription medicines for humans, founded in 1891. It is the British equivalent of America's PhRMA, however the member companies research, develop, manufacture and supply 80% of the medicines prescribed through the National Health Service.
",https://en.wikipedia.org/wiki/Association_of_the_British_Pharmaceutical_Industry,False
http://www.vaccineseurope.eu,"Medicine, medical devices, pharmaceuticals and environment",,https://en.wikipedia.org/wiki/European_Federation_of_Pharmaceutical_Industries_and_Associations,False
http://imi.efpia.eu,"Medicine, medical devices, pharmaceuticals and environment",,https://en.wikipedia.org/wiki/European_Federation_of_Pharmaceutical_Industries_and_Associations,False
http://www.efpia.eu,"Medicine, medical devices, pharmaceuticals and environment",,https://en.wikipedia.org/wiki/European_Federation_of_Pharmaceutical_Industries_and_Associations,False
http://www.ebe-biopharma.org,"Medicine, medical devices, pharmaceuticals and environment",,https://en.wikipedia.org/wiki/European_Federation_of_Pharmaceutical_Industries_and_Associations,False
